Available Drivers,Cancel Time,Order ID,Placed Time,Reject Time,Response Distance,Response Time,Service Type
192,,15599,7/5/2018 10:38:12 AM,,3550,7/5/2018 10:38:21 AM,Van
48,,15600,7/5/2018 10:38:20 AM,,1662,7/5/2018 10:38:42 AM,Van
9,,15601,7/5/2018 10:38:31 AM,,4777,7/5/2018 10:39:59 AM,Van
174,,15602,7/5/2018 10:39:29 AM,,1601,7/5/2018 10:39:53 AM,Van
10,7/5/2018 10:45:53 AM,15603,7/5/2018 10:40:30 AM,,,,Van
208,,15604,7/5/2018 10:40:41 AM,,3896,7/5/2018 10:40:49 AM,Van
221,,15605,7/5/2018 10:41:06 AM,7/5/2018 12:14:43 PM,2948,7/5/2018 10:41:18 AM,Van
67,,15606,7/5/2018 10:41:17 AM,,9200,7/5/2018 10:42:18 AM,Motorcycle
89,7/5/2018 10:43:56 AM,15607,7/5/2018 10:41:20 AM,,968,7/5/2018 10:41:29 AM,Van
162,,15608,7/5/2018 10:41:25 AM,,5687,7/5/2018 10:41:48 AM,Van
83,,15609,7/5/2018 10:41:47 AM,,289,7/5/2018 10:42:06 AM,Van
81,,15610,7/5/2018 10:43:57 AM,,4552,7/5/2018 10:44:19 AM,Van
205,,15611,7/5/2018 10:45:13 AM,,3595,7/5/2018 10:45:26 AM,Van
223,,15612,7/5/2018 10:45:13 AM,,3207,7/5/2018 10:45:34 AM,Van
1,,15613,7/5/2018 10:45:16 AM,,2022,7/5/2018 10:59:15 AM,Van
201,,15614,7/5/2018 10:45:26 AM,,1696,7/5/2018 10:45:37 AM,Van
10,,15615,7/5/2018 10:46:07 AM,,4546,7/5/2018 10:48:40 AM,Van
279,,15616,7/5/2018 10:46:50 AM,,2466,7/5/2018 10:46:57 AM,Van
205,,15617,7/5/2018 10:47:17 AM,,3560,7/5/2018 10:47:27 AM,Van
175,,15618,7/5/2018 10:47:58 AM,7/5/2018 1:22:33 PM,2403,7/5/2018 10:48:20 AM,Van
187,,15619,7/5/2018 10:48:00 AM,,3295,7/5/2018 10:48:09 AM,Van
214,,15620,7/5/2018 10:48:02 AM,,1536,7/5/2018 10:48:11 AM,Van
223,,15621,7/5/2018 10:48:21 AM,,3009,7/5/2018 10:48:28 AM,Van
26,,15622,7/5/2018 10:49:00 AM,,6757,7/5/2018 11:01:26 AM,Van
184,,15623,7/5/2018 10:49:43 AM,,4503,7/5/2018 10:50:25 AM,Van
35,,15624,7/5/2018 10:50:14 AM,,29242,7/5/2018 10:50:34 AM,Van
24,,15625,7/5/2018 10:50:24 AM,,3268,7/5/2018 10:51:34 AM,Van
140,,15626,7/5/2018 10:50:58 AM,,1673,7/5/2018 10:51:05 AM,Van
29,,15627,7/5/2018 10:51:22 AM,,3246,7/5/2018 10:51:39 AM,Van
49,,15628,7/5/2018 10:51:31 AM,,1648,7/5/2018 10:53:23 AM,Van
102,,15629,7/5/2018 10:51:39 AM,,1751,7/5/2018 10:51:47 AM,Van
174,,15630,7/5/2018 10:51:46 AM,,2758,7/5/2018 10:51:55 AM,Van
157,,15631,7/5/2018 10:52:09 AM,,1080,7/5/2018 10:52:15 AM,Van
232,,15632,7/5/2018 10:52:10 AM,,4647,7/5/2018 10:52:30 AM,Van
266,,15633,7/5/2018 10:52:34 AM,,3142,7/5/2018 10:52:42 AM,Van
85,,15634,7/5/2018 10:52:41 AM,,2657,7/5/2018 10:52:49 AM,Van
218,,15635,7/5/2018 10:53:53 AM,,2921,7/5/2018 10:54:11 AM,Van
161,,15636,7/5/2018 10:54:15 AM,,3398,7/5/2018 10:54:34 AM,Van
289,,15637,7/5/2018 10:56:10 AM,,1534,7/5/2018 10:56:30 AM,Van
50,,15638,7/5/2018 10:56:17 AM,,9213,7/5/2018 10:56:41 AM,Motorcycle
139,7/5/2018 11:00:46 AM,15639,7/5/2018 10:56:22 AM,,3433,7/5/2018 10:56:28 AM,Van
84,,15640,7/5/2018 10:56:31 AM,,1918,7/5/2018 10:56:39 AM,Van
27,7/5/2018 11:00:12 AM,15641,7/5/2018 10:57:04 AM,,4646,7/5/2018 10:57:27 AM,Van
32,,15642,7/5/2018 10:58:33 AM,,2576,7/5/2018 10:58:44 AM,Van
46,,15643,7/5/2018 10:58:43 AM,,2263,7/5/2018 10:59:21 AM,Van
131,,15644,7/5/2018 10:59:30 AM,,3510,7/5/2018 10:59:39 AM,Van
159,,15645,7/5/2018 10:59:33 AM,,2000,7/5/2018 10:59:42 AM,Van
67,,15646,7/5/2018 11:00:15 AM,,4997,7/5/2018 11:00:35 AM,Van
67,,15647,7/5/2018 11:00:34 AM,,1528,7/5/2018 11:00:42 AM,Van
37,,15648,7/5/2018 11:00:48 AM,,2888,7/5/2018 11:01:35 AM,Van
170,,15649,7/5/2018 11:02:27 AM,,4630,7/5/2018 11:02:35 AM,Van
92,,15650,7/5/2018 11:03:22 AM,,3560,7/5/2018 11:03:32 AM,Van
193,,15651,7/5/2018 11:03:35 AM,,3251,7/5/2018 11:03:42 AM,Van
14,,15652,7/5/2018 11:03:37 AM,,,7/5/2018 11:20:31 AM,Van
240,,15653,7/5/2018 11:03:58 AM,,3372,7/5/2018 11:04:12 AM,Van
52,,15654,7/5/2018 11:04:14 AM,,841,7/5/2018 11:04:25 AM,Motorcycle
336,,15655,7/5/2018 11:04:32 AM,,331,7/5/2018 11:04:40 AM,Van
334,,15656,7/5/2018 11:04:40 AM,,865,7/5/2018 11:04:48 AM,Van
41,,15657,7/5/2018 11:06:45 AM,,1002,7/5/2018 11:07:44 AM,Van
185,,15658,7/5/2018 11:06:55 AM,,3767,7/5/2018 11:07:34 AM,Van
334,,15659,7/5/2018 11:06:58 AM,,3231,7/5/2018 11:07:08 AM,Van
46,,15660,7/5/2018 11:07:02 AM,,1803,7/5/2018 11:07:14 AM,Van
228,,15661,7/5/2018 11:07:34 AM,,3142,7/5/2018 11:07:47 AM,Van
283,,15662,7/5/2018 11:09:44 AM,,2068,7/5/2018 11:10:04 AM,Van
299,7/5/2018 11:11:42 AM,15663,7/5/2018 11:09:49 AM,,2813,7/5/2018 11:10:13 AM,Van
44,,15664,7/5/2018 11:09:59 AM,,1396,7/5/2018 11:10:43 AM,Van
127,,15665,7/5/2018 11:10:49 AM,7/6/2018 1:00:54 PM,5059,7/5/2018 11:11:09 AM,Van
22,,15666,7/5/2018 11:11:20 AM,7/5/2018 12:38:20 PM,5460,7/5/2018 11:12:01 AM,Van
231,,15667,7/5/2018 11:12:51 AM,,3716,7/5/2018 11:13:02 AM,Van
128,7/5/2018 11:13:48 AM,15668,7/5/2018 11:13:11 AM,,1761,7/5/2018 11:13:30 AM,Van
130,,15669,7/5/2018 11:14:19 AM,,1797,7/5/2018 11:14:27 AM,Van
188,,15670,7/5/2018 11:14:34 AM,,3611,7/5/2018 11:14:43 AM,Van
140,,15671,7/5/2018 11:14:43 AM,,3251,7/5/2018 11:14:52 AM,Van
275,7/5/2018 11:16:03 AM,15672,7/5/2018 11:14:44 AM,,3420,7/5/2018 11:14:54 AM,Van
14,,15673,7/5/2018 11:15:27 AM,,7163,7/5/2018 11:16:06 AM,Motorcycle
114,,15674,7/5/2018 11:15:31 AM,,2575,7/5/2018 11:15:39 AM,Van
9,7/5/2018 11:24:47 AM,15675,7/5/2018 11:16:04 AM,,,,Van
31,,15676,7/5/2018 11:16:17 AM,,3432,7/5/2018 11:16:32 AM,Motorcycle
149,,15677,7/5/2018 11:17:26 AM,,3212,7/5/2018 11:17:46 AM,Van
130,,15678,7/5/2018 11:17:48 AM,,3693,7/5/2018 11:18:09 AM,Van
13,,15679,7/5/2018 11:18:16 AM,,1570,7/5/2018 11:19:11 AM,Motorcycle
247,,15680,7/5/2018 11:18:17 AM,,2752,7/5/2018 11:18:25 AM,Van
120,,15681,7/5/2018 11:18:26 AM,,3785,7/5/2018 11:18:47 AM,Van
63,,15682,7/5/2018 11:18:38 AM,,2535,7/5/2018 11:18:57 AM,Van
309,,15683,7/5/2018 11:18:39 AM,,2316,7/5/2018 11:18:46 AM,Van
106,,15684,7/5/2018 11:19:10 AM,,2953,7/5/2018 11:19:21 AM,Van
170,,15685,7/5/2018 11:21:05 AM,,3741,7/5/2018 11:21:13 AM,Van
171,,15686,7/5/2018 11:22:33 AM,7/5/2018 1:15:14 PM,780,7/5/2018 11:22:42 AM,Van
156,,15687,7/5/2018 11:23:09 AM,,3307,7/5/2018 11:23:18 AM,Van
59,,15688,7/5/2018 11:24:03 AM,,4947,7/5/2018 11:24:29 AM,Motorcycle
29,,15689,7/5/2018 11:25:03 AM,,5977,7/5/2018 11:25:48 AM,Van
169,,15690,7/5/2018 11:26:46 AM,,2912,7/5/2018 11:26:52 AM,Van
330,,15691,7/5/2018 11:26:58 AM,,2488,7/5/2018 11:27:11 AM,Van
219,,15692,7/5/2018 11:27:13 AM,,3767,7/5/2018 11:27:24 AM,Van
206,,15693,7/5/2018 11:28:24 AM,,4850,7/5/2018 11:28:49 AM,Van
7,,15694,7/5/2018 11:29:29 AM,,4137,7/5/2018 11:29:49 AM,Van
339,,15695,7/5/2018 11:29:32 AM,,1475,7/5/2018 11:29:48 AM,Van
6,,15696,7/5/2018 11:29:58 AM,,5544,7/5/2018 11:30:32 AM,Van
87,,15697,7/5/2018 11:31:37 AM,,1225,7/5/2018 11:31:58 AM,Van
114,,15698,7/5/2018 11:32:22 AM,,2620,7/5/2018 11:32:44 AM,Van
235,7/5/2018 11:33:18 AM,15699,7/5/2018 11:32:52 AM,,3612,7/5/2018 11:33:00 AM,Van
276,,15700,7/5/2018 11:33:00 AM,,2637,7/5/2018 11:33:08 AM,Van
156,,15701,7/5/2018 11:33:12 AM,,1783,7/5/2018 11:33:20 AM,Van
187,,15702,7/5/2018 11:33:53 AM,,3222,7/5/2018 11:34:01 AM,Van
330,,15703,7/5/2018 11:34:24 AM,,3680,7/5/2018 11:34:47 AM,Van
97,,15704,7/5/2018 11:34:34 AM,,3461,7/5/2018 11:34:44 AM,Van
11,,15705,7/5/2018 11:34:41 AM,,17438,7/5/2018 11:35:54 AM,Van
176,,15706,7/5/2018 11:34:42 AM,,3196,7/5/2018 11:34:47 AM,Van
188,,15707,7/5/2018 11:35:02 AM,,75,7/5/2018 11:35:20 AM,Van
71,,15708,7/5/2018 11:35:10 AM,,2457,7/5/2018 11:35:18 AM,Van
188,,15709,7/5/2018 11:35:40 AM,,3863,7/5/2018 11:35:49 AM,Van
79,,15710,7/5/2018 11:36:11 AM,,3467,7/5/2018 11:36:22 AM,Van
2,,15711,7/5/2018 11:36:59 AM,,44252,7/5/2018 11:38:09 AM,Van
49,,15712,7/5/2018 11:38:33 AM,,3621,7/5/2018 11:39:12 AM,Van
24,7/5/2018 11:40:34 AM,15713,7/5/2018 11:40:02 AM,,,,Van
211,,15714,7/5/2018 11:40:20 AM,,984,7/5/2018 11:40:29 AM,Van
53,,15715,7/5/2018 11:41:05 AM,,6303,7/5/2018 11:41:53 AM,Motorcycle
2,7/5/2018 11:52:20 AM,15716,7/5/2018 11:41:14 AM,,,,Van
72,,15717,7/5/2018 11:41:31 AM,,5541,7/5/2018 11:41:52 AM,Van
179,,15718,7/5/2018 11:41:31 AM,,4395,7/5/2018 11:41:52 AM,Van
9,7/5/2018 11:47:03 AM,15719,7/5/2018 11:42:09 AM,,,,Van
88,,15720,7/5/2018 11:42:14 AM,,3818,7/5/2018 11:42:21 AM,Van
74,7/5/2018 11:43:09 AM,15721,7/5/2018 11:42:21 AM,,3654,7/5/2018 11:42:46 AM,Van
78,7/5/2018 11:43:42 AM,15722,7/5/2018 11:42:32 AM,,3608,7/5/2018 11:42:42 AM,Van
52,,15723,7/5/2018 11:42:39 AM,,7490,7/5/2018 11:43:30 AM,Van
335,,15724,7/5/2018 11:43:04 AM,,3208,7/5/2018 11:43:11 AM,Van
78,7/5/2018 11:44:49 AM,15725,7/5/2018 11:44:05 AM,,2252,7/5/2018 11:44:13 AM,Van
3,,15726,7/5/2018 11:45:40 AM,,3083,7/5/2018 11:46:30 AM,Van
53,,15727,7/5/2018 11:47:04 AM,,7389,7/5/2018 11:47:43 AM,Motorcycle
140,,15728,7/5/2018 11:47:29 AM,,3506,7/5/2018 11:47:37 AM,Van
1,,15729,7/5/2018 11:47:33 AM,,4871,7/5/2018 11:48:24 AM,Van
297,,15730,7/5/2018 11:48:24 AM,,3118,7/5/2018 11:48:34 AM,Van
283,,15731,7/5/2018 11:49:06 AM,,1696,7/5/2018 11:49:14 AM,Van
127,,15732,7/5/2018 11:49:07 AM,,2752,7/5/2018 11:49:26 AM,Van
80,,15733,7/5/2018 11:49:08 AM,,3112,7/5/2018 11:49:15 AM,Van
75,7/5/2018 11:50:00 AM,15734,7/5/2018 11:49:15 AM,,3668,7/5/2018 11:49:50 AM,Van
240,,15735,7/5/2018 11:49:42 AM,,3229,7/5/2018 11:49:53 AM,Van
28,,15736,7/5/2018 11:49:48 AM,,2982,7/5/2018 11:49:57 AM,Van
175,,15737,7/5/2018 11:51:08 AM,,3207,7/5/2018 11:51:35 AM,Van
39,7/5/2018 11:57:34 AM,15738,7/5/2018 11:51:25 AM,,31434,7/5/2018 11:52:37 AM,Van
141,,15739,7/5/2018 11:55:19 AM,,2736,7/5/2018 11:55:33 AM,Van
7,7/5/2018 12:03:36 PM,15740,7/5/2018 11:56:00 AM,,,,Van
200,,15741,7/5/2018 11:56:02 AM,,3675,7/5/2018 11:56:10 AM,Van
244,,15742,7/5/2018 11:56:26 AM,,504,7/5/2018 11:56:49 AM,Van
157,,15743,7/5/2018 11:57:22 AM,,3835,7/5/2018 11:57:34 AM,Van
243,,15744,7/5/2018 11:57:31 AM,,2473,7/5/2018 11:57:41 AM,Van
37,,15745,7/5/2018 11:58:17 AM,,2756,7/5/2018 11:58:47 AM,Van
330,,15746,7/5/2018 11:58:37 AM,,1119,7/5/2018 11:58:54 AM,Van
171,,15747,7/5/2018 11:58:57 AM,,5075,7/5/2018 11:59:26 AM,Van
2,,15748,7/5/2018 11:59:25 AM,,3654,7/5/2018 11:59:45 AM,Van
68,,15749,7/5/2018 12:00:19 PM,,1734,7/5/2018 12:00:26 PM,Van
9,7/5/2018 12:32:29 PM,15750,7/5/2018 12:00:20 PM,,,,Motorcycle
70,7/5/2018 12:01:26 PM,15751,7/5/2018 12:00:26 PM,,1639,7/5/2018 12:00:38 PM,Van
58,,15752,7/5/2018 12:01:09 PM,,4061,7/5/2018 12:03:21 PM,Motorcycle
205,,15753,7/5/2018 12:01:10 PM,,3651,7/5/2018 12:01:23 PM,Van
11,,15754,7/5/2018 12:01:16 PM,7/5/2018 1:31:05 PM,9835,7/5/2018 12:02:16 PM,Van
72,,15755,7/5/2018 12:01:17 PM,,3130,7/5/2018 12:01:26 PM,Van
208,,15756,7/5/2018 12:01:50 PM,,830,7/5/2018 12:01:56 PM,Van
71,7/5/2018 12:03:24 PM,15757,7/5/2018 12:02:21 PM,,5456,7/5/2018 12:02:41 PM,Van
18,,15758,7/5/2018 12:02:26 PM,,3949,7/5/2018 12:02:52 PM,Van
139,,15759,7/5/2018 12:02:55 PM,,261,7/5/2018 12:03:05 PM,Van
71,,15760,7/5/2018 12:03:11 PM,,20,7/5/2018 12:03:28 PM,Van
119,,15761,7/5/2018 12:03:26 PM,,1086,7/5/2018 12:03:32 PM,Van
7,,15762,7/5/2018 12:04:11 PM,,4409,7/5/2018 12:30:25 PM,Van
265,,15763,7/5/2018 12:05:25 PM,,2398,7/5/2018 12:05:34 PM,Van
2,7/5/2018 12:09:11 PM,15764,7/5/2018 12:06:13 PM,,,,Van
162,,15765,7/5/2018 12:06:31 PM,,3034,7/5/2018 12:06:39 PM,Van
36,,15766,7/5/2018 12:06:53 PM,,4169,7/5/2018 12:07:31 PM,Van
150,,15767,7/5/2018 12:06:56 PM,,1219,7/5/2018 12:07:04 PM,Van
224,,15768,7/5/2018 12:08:23 PM,,609,7/5/2018 12:08:29 PM,Van
18,,15769,7/5/2018 12:09:09 PM,,4908,7/5/2018 12:09:31 PM,Van
136,,15770,7/5/2018 12:09:11 PM,,3347,7/5/2018 12:09:21 PM,Van
156,,15771,7/5/2018 12:09:27 PM,,2650,7/5/2018 12:09:41 PM,Van
2,7/5/2018 12:13:19 PM,15772,7/5/2018 12:09:29 PM,,,,Van
8,7/5/2018 12:29:07 PM,15773,7/5/2018 12:10:19 PM,,,,Motorcycle
50,,15774,7/5/2018 12:11:11 PM,,3858,7/5/2018 12:11:50 PM,Motorcycle
3,,15775,7/5/2018 12:11:44 PM,,9064,7/5/2018 12:14:18 PM,Van
158,,15776,7/5/2018 12:12:15 PM,,958,7/5/2018 12:12:23 PM,Van
94,,15777,7/5/2018 12:12:26 PM,,2366,7/5/2018 12:12:36 PM,Van
70,,15778,7/5/2018 12:15:33 PM,,1596,7/5/2018 12:15:51 PM,Van
154,,15779,7/5/2018 12:17:12 PM,,689,7/5/2018 12:17:32 PM,Van
32,,15780,7/5/2018 12:17:15 PM,,8872,7/5/2018 12:26:25 PM,Motorcycle
150,,15781,7/5/2018 12:17:30 PM,,3468,7/5/2018 12:17:37 PM,Van
78,,15782,7/5/2018 12:17:44 PM,,3238,7/5/2018 12:17:53 PM,Van
193,,15783,7/5/2018 12:22:03 PM,,2100,7/5/2018 12:22:11 PM,Van
243,,15784,7/5/2018 12:22:48 PM,,2223,7/5/2018 12:22:57 PM,Van
175,,15785,7/5/2018 12:22:49 PM,,2905,7/5/2018 12:23:09 PM,Van
154,,15786,7/5/2018 12:24:05 PM,,3239,7/5/2018 12:24:26 PM,Van
61,,15787,7/5/2018 12:27:14 PM,,1419,7/5/2018 12:27:21 PM,Van
231,,15788,7/5/2018 12:28:05 PM,,3110,7/5/2018 12:28:13 PM,Van
87,,15789,7/5/2018 12:28:31 PM,,1831,7/5/2018 12:28:42 PM,Van
79,,15790,7/5/2018 12:29:46 PM,,3759,7/5/2018 12:29:57 PM,Van
197,,15791,7/5/2018 12:29:58 PM,,1001,7/5/2018 12:30:06 PM,Van
5,7/5/2018 12:47:02 PM,15792,7/5/2018 12:31:02 PM,,7705,7/5/2018 12:46:50 PM,Van
230,,15793,7/5/2018 12:32:54 PM,,1283,7/5/2018 12:33:02 PM,Van
176,,15794,7/5/2018 12:32:57 PM,,2655,7/5/2018 12:33:04 PM,Van
310,,15795,7/5/2018 12:33:24 PM,,3272,7/5/2018 12:33:31 PM,Van
111,,15796,7/5/2018 12:33:40 PM,,3675,7/5/2018 12:33:49 PM,Van
218,7/5/2018 12:34:55 PM,15797,7/5/2018 12:33:48 PM,,540,7/5/2018 12:33:56 PM,Van
231,,15798,7/5/2018 12:35:39 PM,,1690,7/5/2018 12:35:59 PM,Van
176,,15799,7/5/2018 12:36:00 PM,,5733,7/5/2018 12:36:20 PM,Van
182,,15800,7/5/2018 12:36:41 PM,,3513,7/5/2018 12:36:50 PM,Van
243,,15801,7/5/2018 12:38:09 PM,,1480,7/5/2018 12:38:21 PM,Van
192,,15802,7/5/2018 12:39:42 PM,,2216,7/5/2018 12:39:50 PM,Van
133,,15803,7/5/2018 12:40:29 PM,,4906,7/5/2018 12:40:51 PM,Van
202,,15804,7/5/2018 12:41:11 PM,,1357,7/5/2018 12:41:25 PM,Van
22,,15805,7/5/2018 12:41:11 PM,,3099,7/5/2018 12:41:37 PM,Van
61,,15806,7/5/2018 12:41:42 PM,7/5/2018 1:40:50 PM,3578,7/5/2018 12:41:56 PM,Motorcycle
191,,15807,7/5/2018 12:41:51 PM,,5760,7/5/2018 12:42:16 PM,Van
139,,15808,7/5/2018 12:42:26 PM,,474,7/5/2018 12:42:34 PM,Van
89,,15809,7/5/2018 12:43:51 PM,,2663,7/5/2018 12:43:59 PM,Van
210,,15810,7/5/2018 12:47:24 PM,,2150,7/5/2018 12:47:32 PM,Van
89,,15811,7/5/2018 12:47:28 PM,7/5/2018 1:40:04 PM,1895,7/5/2018 12:47:40 PM,Van
209,7/5/2018 12:51:29 PM,15812,7/5/2018 12:50:20 PM,,2661,7/5/2018 12:50:28 PM,Van
344,,15813,7/5/2018 12:50:36 PM,,1597,7/5/2018 12:50:43 PM,Van
49,,15814,7/5/2018 12:50:36 PM,,2243,7/5/2018 12:50:45 PM,Van
97,,15815,7/5/2018 12:50:49 PM,,2743,7/5/2018 12:50:57 PM,Van
10,,15816,7/5/2018 12:51:34 PM,,5314,7/5/2018 12:54:04 PM,Van
354,,15817,7/5/2018 12:52:51 PM,,107,7/5/2018 12:52:58 PM,Van
106,,15818,7/5/2018 12:55:18 PM,,1883,7/5/2018 12:55:32 PM,Van
143,,15819,7/5/2018 12:55:33 PM,,2388,7/5/2018 12:55:51 PM,Van
61,,15820,7/5/2018 12:55:52 PM,,3679,7/5/2018 12:56:02 PM,Van
57,,15821,7/5/2018 12:57:41 PM,,2785,7/5/2018 12:58:00 PM,Van
202,,15822,7/5/2018 12:58:06 PM,,2307,7/5/2018 12:58:12 PM,Van
122,,15823,7/5/2018 12:58:15 PM,,1298,7/5/2018 12:58:21 PM,Van
83,,15824,7/5/2018 12:58:46 PM,,2804,7/5/2018 12:58:54 PM,Van
183,,15825,7/5/2018 12:59:05 PM,,5817,7/5/2018 12:59:27 PM,Van
55,,15826,7/5/2018 12:59:57 PM,,13006,7/5/2018 1:01:04 PM,Motorcycle
66,,15827,7/5/2018 1:00:15 PM,,4006,7/5/2018 1:00:37 PM,Van
214,,15828,7/5/2018 1:01:14 PM,,3653,7/5/2018 1:01:18 PM,Van
81,,15829,7/5/2018 1:02:03 PM,,2957,7/5/2018 1:02:24 PM,Van
16,,15830,7/5/2018 1:02:05 PM,,33,7/5/2018 1:02:12 PM,Van
224,,15831,7/5/2018 1:02:25 PM,,2121,7/5/2018 1:02:33 PM,Van
170,,15832,7/5/2018 1:02:40 PM,,1002,7/5/2018 1:02:48 PM,Van
100,,15833,7/5/2018 1:03:41 PM,,4717,7/5/2018 1:04:07 PM,Van
75,,15834,7/5/2018 1:03:42 PM,,18189,7/5/2018 1:04:01 PM,Van
71,,15835,7/5/2018 1:04:24 PM,,3169,7/5/2018 1:04:32 PM,Van
119,,15836,7/5/2018 1:06:39 PM,,3017,7/5/2018 1:06:49 PM,Van
208,,15837,7/5/2018 1:07:43 PM,,2990,7/5/2018 1:08:09 PM,Van
178,,15838,7/5/2018 1:07:45 PM,,1808,7/5/2018 1:08:11 PM,Van
89,,15839,7/5/2018 1:07:49 PM,,3480,7/5/2018 1:08:04 PM,Van
127,,15840,7/5/2018 1:08:03 PM,,326,7/5/2018 1:08:14 PM,Van
247,,15841,7/5/2018 1:08:27 PM,,3562,7/5/2018 1:08:35 PM,Van
174,,15842,7/5/2018 1:09:31 PM,,5427,7/5/2018 1:09:52 PM,Van
42,,15843,7/5/2018 1:09:38 PM,,912,7/5/2018 1:09:50 PM,Motorcycle
158,,15844,7/5/2018 1:11:09 PM,,9698,7/5/2018 1:11:28 PM,Van
253,,15845,7/5/2018 1:11:57 PM,,3597,7/5/2018 1:12:03 PM,Van
71,,15846,7/5/2018 1:12:12 PM,7/5/2018 1:26:34 PM,2802,7/5/2018 1:12:35 PM,Van
185,,15847,7/5/2018 1:12:43 PM,,3385,7/5/2018 1:13:01 PM,Van
179,,15848,7/5/2018 1:15:27 PM,,,7/5/2018 1:15:46 PM,Van
111,,15849,7/5/2018 1:16:42 PM,,1722,7/5/2018 1:16:51 PM,Van
115,,15850,7/5/2018 1:17:10 PM,,499,7/5/2018 1:17:19 PM,Van
55,,15851,7/5/2018 1:17:38 PM,,3770,7/5/2018 1:17:54 PM,Van
180,,15852,7/5/2018 1:18:08 PM,,1543,7/5/2018 1:18:27 PM,Van
159,,15853,7/5/2018 1:18:17 PM,,2853,7/5/2018 1:18:29 PM,Van
78,,15854,7/5/2018 1:18:46 PM,,3823,7/5/2018 1:19:10 PM,Van
161,,15855,7/5/2018 1:18:58 PM,,2654,7/5/2018 1:19:12 PM,Van
222,,15856,7/5/2018 1:19:38 PM,,3666,7/5/2018 1:19:58 PM,Van
61,7/5/2018 1:21:47 PM,15857,7/5/2018 1:20:31 PM,,11170,7/5/2018 1:20:41 PM,Van
124,,15858,7/5/2018 1:20:38 PM,,5749,7/5/2018 1:20:58 PM,Van
162,,15859,7/5/2018 1:21:04 PM,,2328,7/5/2018 1:21:17 PM,Van
157,,15860,7/5/2018 1:21:37 PM,,4875,7/5/2018 1:22:13 PM,Van
45,,15861,7/5/2018 1:23:16 PM,,7367,7/5/2018 1:23:59 PM,Motorcycle
66,,15862,7/5/2018 1:23:45 PM,,3108,7/5/2018 1:23:57 PM,Van
88,,15863,7/5/2018 1:24:06 PM,,1744,7/5/2018 1:24:18 PM,Van
266,,15864,7/5/2018 1:24:25 PM,,,7/5/2018 1:24:34 PM,Van
230,7/5/2018 1:29:41 PM,15865,7/5/2018 1:25:58 PM,,2483,7/5/2018 1:26:07 PM,Van
213,,15866,7/5/2018 1:27:39 PM,,1303,7/5/2018 1:27:46 PM,Van
219,,15867,7/5/2018 1:28:27 PM,,2277,7/5/2018 1:28:36 PM,Van
235,,15868,7/5/2018 1:28:39 PM,,3016,7/5/2018 1:28:47 PM,Van
208,,15869,7/5/2018 1:29:00 PM,,2255,7/5/2018 1:29:10 PM,Van
162,,15870,7/5/2018 1:29:13 PM,,4608,7/5/2018 1:29:39 PM,Van
20,,15871,7/5/2018 1:29:26 PM,,24050,7/5/2018 1:30:42 PM,Van
44,7/5/2018 1:30:53 PM,15872,7/5/2018 1:30:40 PM,,,,Van
10,,15873,7/5/2018 1:31:22 PM,,5357,7/5/2018 1:31:47 PM,Van
42,,15874,7/5/2018 1:31:52 PM,,3654,7/5/2018 1:32:01 PM,Van
131,,15875,7/5/2018 1:34:01 PM,,3335,7/5/2018 1:34:09 PM,Van
117,,15876,7/5/2018 1:34:05 PM,,4399,7/5/2018 1:34:39 PM,Van
182,,15877,7/5/2018 1:34:09 PM,,3621,7/5/2018 1:34:36 PM,Van
297,,15878,7/5/2018 1:34:30 PM,,2811,7/5/2018 1:34:38 PM,Van
198,7/5/2018 1:39:05 PM,15879,7/5/2018 1:36:23 PM,,2190,7/5/2018 1:36:31 PM,Van
66,,15880,7/5/2018 1:36:26 PM,,1634,7/5/2018 1:36:47 PM,Motorcycle
223,,15881,7/5/2018 1:36:52 PM,,3751,7/5/2018 1:37:05 PM,Van
20,,15882,7/5/2018 1:36:53 PM,,7846,7/5/2018 1:37:45 PM,Van
45,7/5/2018 1:38:16 PM,15883,7/5/2018 1:37:34 PM,,,,Van
15,,15884,7/5/2018 1:38:23 PM,,6802,7/5/2018 1:39:07 PM,Motorcycle
240,,15885,7/5/2018 1:39:09 PM,,455,7/5/2018 1:39:17 PM,Van
191,,15886,7/5/2018 1:39:23 PM,,1063,7/5/2018 1:39:30 PM,Van
42,7/5/2018 1:42:37 PM,15887,7/5/2018 1:39:38 PM,,10526,7/5/2018 1:40:45 PM,Motorcycle
240,,15888,7/5/2018 1:39:58 PM,,2914,7/5/2018 1:40:06 PM,Van
278,,15889,7/5/2018 1:41:22 PM,,2119,7/5/2018 1:41:42 PM,Van
63,,15890,7/5/2018 1:41:31 PM,,2961,7/5/2018 1:41:41 PM,Van
93,,15891,7/5/2018 1:41:54 PM,,4252,7/5/2018 1:42:16 PM,Van
80,,15892,7/5/2018 1:42:02 PM,,3959,7/5/2018 1:42:12 PM,Van
19,,15893,7/5/2018 1:42:27 PM,7/5/2018 1:58:52 PM,5751,7/5/2018 1:43:01 PM,Van
130,,15894,7/5/2018 1:43:53 PM,,1820,7/5/2018 1:44:02 PM,Van
94,,15895,7/5/2018 1:44:39 PM,,3881,7/5/2018 1:44:48 PM,Van
20,7/5/2018 1:49:54 PM,15896,7/5/2018 1:44:39 PM,,2745,7/5/2018 1:48:50 PM,Van
